date,H (unit:cfs)
2010-08-14,30502
2010-08-15,28289
2010-08-16,29961
2010-08-17,30713
2010-08-18,31126
2010-08-19,31846
2010-08-20,30160
2010-08-21,30751
2010-08-22,27047
2010-08-23,26322
2010-08-24,27465
2010-08-25,26892
2010-08-26,26203
2010-08-27,24606
2010-08-28,23712
2010-08-29,23861
2010-08-30,24038
2010-08-31,23787
2010-09-01,24585
2010-09-02,27179
2010-09-03,26177
2010-09-04,24791
2010-09-05,24579
2010-09-06,23765
2010-09-07,26044
2010-09-08,24192
2010-09-09,25523
2010-09-10,27284
2010-09-11,26290
2010-09-12,24302
2010-09-13,25048
2010-09-14,27547
2010-09-15,24366
2010-09-16,23981
2010-09-17,24015
2010-09-18,24319
2010-09-19,21951
2010-09-20,16150
2010-09-21,23853
2010-09-22,23917
2010-09-23,21524
2010-09-24,22850
2010-09-25,17187
2010-09-26,18627
2010-09-27,24480
2010-09-28,21202
2010-09-29,28696
2010-09-30,21483
2010-10-01,22063
2010-10-02,25959
2010-10-03,16448
2010-10-04,23957
2010-10-05,21459
2010-10-06,24592
2010-10-07,21329
2010-10-08,25661
2010-10-09,19085
2010-10-10,22473
2010-10-11,20556
2010-10-12,23455
2010-10-13,15887
2010-10-14,16832
2010-10-15,22295
2010-10-16,16965
2010-10-17,14939
2010-10-18,20245
2010-10-19,15339
2010-10-20,18549
2010-10-21,13966
2010-10-22,19825
2010-10-23,16925
2010-10-24,15462
2010-10-25,19919
2010-10-26,21492
2010-10-27,20811
2010-10-28,20898
2010-10-29,17440
2010-10-30,18357
2010-10-31,17477
2010-11-01,22072
2010-11-02,20621
2010-11-03,18673
2010-11-04,23028
2010-11-05,23901
2010-11-06,15840
2010-11-07,15378
2010-11-08,20852
2010-11-09,24517
2010-11-10,20187
2010-11-11,20093
2010-11-12,18385
2010-11-13,20645
2010-11-14,18837
2010-11-15,25054
2010-11-16,26106
2010-11-17,22137
2010-11-18,17811
2010-11-19,20471
2010-11-20,21232
2010-11-21,19158
2010-11-22,20231
2010-11-23,20213
2010-11-24,23098
2010-11-25,17940
2010-11-26,13591
2010-11-27,15895
2010-11-28,14735
2010-11-29,23321
2010-11-30,18176
2010-12-01,20244
2010-12-02,19019
2010-12-03,20528
2010-12-04,16577
2010-12-05,17647
2010-12-06,21162
2010-12-07,20814
2010-12-08,19106
2010-12-09,20455
2010-12-10,27377
2010-12-11,18811
2010-12-12,14999
2010-12-13,27047
2010-12-14,41234
2010-12-15,37838
2010-12-16,39696
2010-12-17,36710
2010-12-18,24296
2010-12-19,30543
2010-12-20,34423
2010-12-21,34178
2010-12-22,29973
2010-12-23,26044
2010-12-24,22731
2010-12-25,23782
2010-12-26,26583
2010-12-27,30449
2010-12-28,24421
2010-12-29,30303
2010-12-30,36488
2010-12-31,34657
2011-01-01,27791
2011-01-02,27761
2011-01-03,34381
2011-01-04,30475
2011-01-05,31124
2011-01-06,25433
2011-01-07,28337
2011-01-08,31814
2011-01-09,27962
2011-01-10,33837
2011-01-11,30825
2011-01-12,30951
2011-01-13,33531
2011-01-14,33928
2011-01-15,43034
2011-01-16,55682
2011-01-17,96890
2011-01-18,95658
2011-01-19,73414
2011-01-20,71561
2011-01-21,68171
2011-01-22,69289
2011-01-23,66488
2011-01-24,65646
2011-01-25,64155
2011-01-26,65378
2011-01-27,57034
2011-01-28,52413
2011-01-29,58678
2011-01-30,49191
2011-01-31,54531
2011-02-01,51784
2011-02-02,43817
2011-02-03,40220
2011-02-04,37560
2011-02-05,40601
2011-02-06,38441
2011-02-07,46741
2011-02-08,41833
2011-02-09,43225
2011-02-10,41508
2011-02-11,50535
2011-02-12,41069
2011-02-13,44320
2011-02-14,49220
2011-02-15,54068
2011-02-16,52827
2011-02-17,62667
2011-02-18,55579
2011-02-19,53657
2011-02-20,48463
2011-02-21,51003
2011-02-22,53695
2011-02-23,45461
2011-02-24,46200
2011-02-25,49726
2011-02-26,42203
2011-02-27,45946
2011-02-28,49138
2011-03-01,56271
2011-03-02,50808
2011-03-03,54749
2011-03-04,60675
2011-03-05,50930
2011-03-06,57936
2011-03-07,60116
2011-03-08,52478
2011-03-09,55327
2011-03-10,52338
2011-03-11,58635
2011-03-12,62364
2011-03-13,49519
2011-03-14,61286
2011-03-15,61251
2011-03-16,69275
2011-03-17,76417
2011-03-18,75465
2011-03-19,80557
2011-03-20,82662
2011-03-21,72715
2011-03-22,72250
2011-03-23,75867
2011-03-24,82439
2011-03-25,82354
2011-03-26,82335
2011-03-27,77556
2011-03-28,79933
2011-03-29,78990
2011-03-30,91304
2011-03-31,110943
2011-04-01,125890
2011-04-02,135523
2011-04-03,138935
2011-04-04,124649
2011-04-05,143193
2011-04-06,137621
2011-04-07,126905
2011-04-08,115949
2011-04-09,113655
2011-04-10,109036
2011-04-11,106198
2011-04-12,106950
2011-04-13,101000
2011-04-14,99027
2011-04-15,88327
2011-04-16,82104
2011-04-17,90671
2011-04-18,96440
2011-04-19,105867
2011-04-20,106268
2011-04-21,109626
2011-04-22,103177
2011-04-23,101068
2011-04-24,97196
2011-04-25,92565
2011-04-26,95526
2011-04-27,95707
2011-04-28,92864
2011-04-29,91410
2011-04-30,89455
2011-05-01,87955
2011-05-02,84161
2011-05-03,86167
2011-05-04,86427
2011-05-05,89707
2011-05-06,85507
2011-05-07,87129
2011-05-08,96381
2011-05-09,102099
2011-05-10,99888
2011-05-11,100122
2011-05-12,106034
2011-05-13,122105
2011-05-14,145021
2011-05-15,183783
2011-05-16,214835
2011-05-17,192282
2011-05-18,175710
2011-05-19,158901
2011-05-20,162205
2011-05-21,165067
2011-05-22,175112
2011-05-23,187624
2011-05-24,193110
2011-05-25,201641
2011-05-26,208362
2011-05-27,207980
2011-05-28,183287
2011-05-29,172486
2011-05-30,162822
2011-05-31,157382
2011-06-01,154856
2011-06-02,154959
2011-06-03,172514
2011-06-04,159964
2011-06-05,160154
2011-06-06,164989
2011-06-07,197163
2011-06-08,221053
2011-06-09,214267
2011-06-10,202022
2011-06-11,184433
2011-06-12,182546
2011-06-13,189207
2011-06-14,194787
2011-06-15,195010
2011-06-16,188242
2011-06-17,174651
2011-06-18,158549
2011-06-19,154754
2011-06-20,163853
2011-06-21,160265
2011-06-22,171758
2011-06-23,188265
2011-06-24,197292
2011-06-25,186063
2011-06-26,173978
2011-06-27,165210
2011-06-28,160994
2011-06-29,165647
2011-06-30,176963
2011-07-01,169750
2011-07-02,151486
2011-07-03,146297
2011-07-04,142576
2011-07-05,142135
2011-07-06,138297
2011-07-07,130935
2011-07-08,122397
2011-07-09,114293
2011-07-10,105702
2011-07-11,97217
2011-07-12,94816
2011-07-13,94677
2011-07-14,89687
2011-07-15,90726
2011-07-16,87046
2011-07-17,84858
2011-07-18,81681
2011-07-19,80019
2011-07-20,73686
2011-07-21,76516
2011-07-22,72521
2011-07-23,70859
2011-07-24,70154
2011-07-25,63050
2011-07-26,62092
2011-07-27,55651
2011-07-28,59155
2011-07-29,55892
2011-07-30,52634
2011-07-31,55094
2011-08-01,49764
2011-08-02,54199
2011-08-03,56161
2011-08-04,50846
2011-08-05,43619
2011-08-06,43786
2011-08-07,43173
2011-08-08,44153
2011-08-09,46035
2011-08-10,46062
2011-08-11,39345
2011-08-12,41654
2011-08-13,42629
2011-08-14,38319
2011-08-15,38675
2011-08-16,39107
2011-08-17,40918
2011-08-18,37886
2011-08-19,37861
2011-08-20,35741
2011-08-21,38595
2011-08-22,38478
2011-08-23,40901
2011-08-24,40186
2011-08-25,40921
2011-08-26,39590
2011-08-27,37697
2011-08-28,34321
2011-08-29,38038
2011-08-30,38534
2011-08-31,38917
2011-09-01,36264
2011-09-02,34985
2011-09-03,35649
2011-09-04,37131
2011-09-05,32972
2011-09-06,34521
2011-09-07,36704
2011-09-08,42233
2011-09-09,45984
2011-09-10,41786
2011-09-11,39516
2011-09-12,42598
2011-09-13,39499
2011-09-14,41017
2011-09-15,35387
2011-09-16,37281
2011-09-17,39751
2011-09-18,36069
2011-09-19,38716
2011-09-20,35681
2011-09-21,35352
2011-09-22,31445
2011-09-23,35217
2011-09-24,29656
2011-09-25,31996
2011-09-26,37244
2011-09-27,29890
2011-09-28,33321
2011-09-29,37463
2011-09-30,27721
2011-10-01,32165
2011-10-02,35034
2011-10-03,36254
2011-10-04,30480
2011-10-05,28389
2011-10-06,33121
2011-10-07,32581
2011-10-08,32617
2011-10-09,36037
2011-10-10,29622
2011-10-11,21968
2011-10-12,27223
2011-10-13,31001
2011-10-14,24712
2011-10-15,27896
2011-10-16,27786
2011-10-17,30854
2011-10-18,26008
2011-10-19,24329
2011-10-20,28353
2011-10-21,26972
2011-10-22,26050
2011-10-23,22499
2011-10-24,26977
2011-10-25,25527
2011-10-26,28521
2011-10-27,26430
2011-10-28,22338
2011-10-29,25368
2011-10-30,24065
2011-10-31,25429
2011-11-01,24476
2011-11-02,27465
2011-11-03,24060
2011-11-04,23508
2011-11-05,27253
2011-11-06,25051
2011-11-07,21100
2011-11-08,26625
2011-11-09,26467
2011-11-10,22803
2011-11-11,24791
2011-11-12,18771
2011-11-13,21342
2011-11-14,28854
2011-11-15,25106
2011-11-16,25429
2011-11-17,20400
2011-11-18,23592
2011-11-19,24497
2011-11-20,28707
2011-11-21,24085
2011-11-22,24525
2011-11-23,23744
2011-11-24,21361
2011-11-25,21481
2011-11-26,21437
2011-11-27,24171
2011-11-28,23578
2011-11-29,19807
2011-11-30,21497
2011-12-01,25327
2011-12-02,20755
2011-12-03,20541
2011-12-04,19218
2011-12-05,26665
2011-12-06,21642
2011-12-07,20304
2011-12-08,20643
2011-12-09,27707
2011-12-10,20484
2011-12-11,21362
2011-12-12,22900
2011-12-13,24622
2011-12-14,26009
2011-12-15,19344
2011-12-16,25147
2011-12-17,23497
2011-12-18,23123
2011-12-19,22421
2011-12-20,21403
2011-12-21,23809
2011-12-22,24260
2011-12-23,26531
2011-12-24,23510
2011-12-25,21298
2011-12-26,22517
2011-12-27,26669
2011-12-28,26077
2011-12-29,35105
2011-12-30,35706
2011-12-31,35612
2012-01-01,33126
2012-01-02,30210
2012-01-03,35373
2012-01-04,29976
2012-01-05,27223
2012-01-06,26110
2012-01-07,22696
2012-01-08,28946
2012-01-09,27412
2012-01-10,25342
2012-01-11,24895
2012-01-12,26257
2012-01-13,28068
2012-01-14,23638
2012-01-15,23072
2012-01-16,21952
2012-01-17,24060
2012-01-18,31511
2012-01-19,28713
2012-01-20,32778
2012-01-21,32106
2012-01-22,33412
2012-01-23,35114
2012-01-24,34269
2012-01-25,32901
2012-01-26,33689
2012-01-27,34066
2012-01-28,33502
2012-01-29,34498
2012-01-30,32923
2012-01-31,31854
2012-02-01,30342
2012-02-02,34428
2012-02-03,31939
2012-02-04,31949
2012-02-05,31791
2012-02-06,31265
2012-02-07,35394
2012-02-08,26777
2012-02-09,32556
2012-02-10,30582
2012-02-11,32224
2012-02-12,30123
2012-02-13,33145
2012-02-14,32549
2012-02-15,33008
2012-02-16,34310
2012-02-17,28751
2012-02-18,31533
2012-02-19,30887
2012-02-20,34343
2012-02-21,32401
2012-02-22,41620
2012-02-23,65075
2012-02-24,56580
2012-02-25,41307
2012-02-26,43000
2012-02-27,37789
2012-02-28,41732
2012-02-29,43720
2012-03-01,40290
2012-03-02,36388
2012-03-03,39409
2012-03-04,41267
2012-03-05,40949
2012-03-06,37141
2012-03-07,39749
2012-03-08,37842
2012-03-09,39962
2012-03-10,43873
2012-03-11,34263
2012-03-12,52153
2012-03-13,48649
2012-03-14,53479
2012-03-15,53667
2012-03-16,72036
2012-03-17,79240
2012-03-18,73830
2012-03-19,70804
2012-03-20,69338
2012-03-21,76454
2012-03-22,75557
2012-03-23,75867
2012-03-24,75679
2012-03-25,77420
2012-03-26,91994
2012-03-27,96539
2012-03-28,90272
2012-03-29,88693
2012-03-30,102009
2012-03-31,116264
2012-04-01,130454
2012-04-02,125084
2012-04-03,110147
2012-04-04,106522
2012-04-05,108729
2012-04-06,105696
2012-04-07,99136
2012-04-08,95230
2012-04-09,91770
2012-04-10,92904
2012-04-11,97952
2012-04-12,104181
2012-04-13,112207
2012-04-14,111006
2012-04-15,103240
2012-04-16,100179
2012-04-17,100536
2012-04-18,100975
2012-04-19,105345
2012-04-20,102814
2012-04-21,106496
2012-04-22,116451
2012-04-23,130846
2012-04-24,145264
2012-04-25,172726
2012-04-26,172738
2012-04-27,194002
2012-04-28,179058
2012-04-29,151685
2012-04-30,133478
2012-05-01,138620
2012-05-02,128922
2012-05-03,119170
2012-05-04,113979
2012-05-05,103552
2012-05-06,96591
2012-05-07,98857
2012-05-08,93612
2012-05-09,93809
2012-05-10,98386
2012-05-11,102597
2012-05-12,97244
2012-05-13,94578
2012-05-14,102242
2012-05-15,108749
2012-05-16,121400
2012-05-17,136580
2012-05-18,127814
2012-05-19,110481
2012-05-20,105650
2012-05-21,107835
2012-05-22,121152
2012-05-23,138578
2012-05-24,119419
2012-05-25,109051
2012-05-26,95537
2012-05-27,80152
2012-05-28,77308
2012-05-29,82250
2012-05-30,81439
2012-05-31,79836
2012-06-01,80952
2012-06-02,94592
2012-06-03,104051
2012-06-04,107067
2012-06-05,124168
2012-06-06,128826
2012-06-07,109839
2012-06-08,101285
2012-06-09,93004
2012-06-10,92217
2012-06-11,89648
2012-06-12,82324
2012-06-13,86047
2012-06-14,94818
2012-06-15,88019
2012-06-16,87684
2012-06-17,83122
2012-06-18,87602
2012-06-19,93283
2012-06-20,89599
2012-06-21,82499
2012-06-22,83126
2012-06-23,85235
2012-06-24,86204
2012-06-25,85851
2012-06-26,82120
2012-06-27,87205
2012-06-28,74654
2012-06-29,66411
2012-06-30,65420
2012-07-01,62880
2012-07-02,64797
2012-07-03,62438
2012-07-04,60740
2012-07-05,52680
2012-07-06,49761
2012-07-07,53125
2012-07-08,48132
2012-07-09,48859
2012-07-10,52443
2012-07-11,56488
2012-07-12,52565
2012-07-13,49604
2012-07-14,42521
2012-07-15,45387
2012-07-16,48964
2012-07-17,46428
2012-07-18,46825
2012-07-19,45597
2012-07-20,44031
2012-07-21,44913
2012-07-22,41117
2012-07-23,39555
2012-07-24,39420
2012-07-25,39123
2012-07-26,41598
2012-07-27,42161
2012-07-28,38757
2012-07-29,35465
2012-07-30,38073
2012-07-31,40359
2012-08-01,36961
2012-08-02,36799
2012-08-03,33971
2012-08-04,33278
2012-08-05,30651
2012-08-06,32230
2012-08-07,32576
2012-08-08,29954
2012-08-09,29710
2012-08-10,30485
2012-08-11,30964
2012-08-12,29269
2012-08-13,27553
2012-08-14,27657
2012-08-15,27921
2012-08-16,26829
2012-08-17,28332
2012-08-18,26592
2012-08-19,24901
2012-08-20,24928
2012-08-21,28966
2012-08-22,25525
2012-08-23,26172
2012-08-24,25385
2012-08-25,25613
2012-08-26,25960
2012-08-27,24380
2012-08-28,24828
2012-08-29,25553
2012-08-30,26644
2012-08-31,24508
2012-09-01,23321
2012-09-02,23303
2012-09-03,25239
2012-09-04,25190
2012-09-05,25034
2012-09-06,31634
2012-09-07,29927
2012-09-08,26674
2012-09-09,24568
2012-09-10,25237
2012-09-11,24351
2012-09-12,22493
2012-09-13,23952
2012-09-14,25164
2012-09-15,24179
2012-09-16,22660
2012-09-17,22634
2012-09-18,22687
2012-09-19,22638
2012-09-20,21126
2012-09-21,19963
2012-09-22,17810
2012-09-23,20355
2012-09-24,17349
2012-09-25,15680
2012-09-26,17207
2012-09-27,15617
2012-09-28,20651
2012-09-29,18555
2012-09-30,23721
2012-10-01,17434
2012-10-02,18226
2012-10-03,22141
2012-10-04,19599
2012-10-05,19805
2012-10-06,16380
2012-10-07,15921
2012-10-08,19839
2012-10-09,19981
2012-10-10,18025
2012-10-11,15532
2012-10-12,15522
2012-10-13,14522
2012-10-14,15427
2012-10-15,19636
2012-10-16,14502
2012-10-17,25663
2012-10-18,20776
2012-10-19,19968
2012-10-20,15003
2012-10-21,17764
2012-10-22,21615
2012-10-23,16837
2012-10-24,23239
2012-10-25,19819
2012-10-26,16468
2012-10-27,16937
2012-10-28,20070
2012-10-29,20318
2012-10-30,29567
2012-10-31,29485
2012-11-01,27277
2012-11-02,23784
2012-11-03,26035
2012-11-04,23488
2012-11-05,20236
2012-11-06,22339
2012-11-07,21081
2012-11-08,23268
2012-11-09,25072
2012-11-10,17417
2012-11-11,17002
2012-11-12,20161
2012-11-13,19754
2012-11-14,22285
2012-11-15,20728
2012-11-16,20244
2012-11-17,18692
2012-11-18,18319
2012-11-19,23885
2012-11-20,18866
2012-11-21,25697
2012-11-22,24316
2012-11-23,25661
2012-11-24,23521
2012-11-25,22586
2012-11-26,23593
2012-11-27,25313
2012-11-28,23320
2012-11-29,21095
2012-11-30,18641
2012-12-01,25421
2012-12-02,25575
2012-12-03,40060
2012-12-04,44616
2012-12-05,36548
2012-12-06,40440
2012-12-07,43105
2012-12-08,43230
2012-12-09,38291
2012-12-10,30260
2012-12-11,37782
2012-12-12,30643
2012-12-13,32971
2012-12-14,32889
2012-12-15,24723
2012-12-16,27016
2012-12-17,30243
2012-12-18,30710
2012-12-19,23135
2012-12-20,27424
2012-12-21,27945
2012-12-22,29278
2012-12-23,31454
2012-12-24,24655
2012-12-25,20723
2012-12-26,24439
2012-12-27,28121
2012-12-28,26330
2012-12-29,29648
2012-12-30,25223
2012-12-31,28508
2013-01-01,24198
2013-01-02,27445
2013-01-03,24056
2013-01-04,23204
2013-01-05,23036
2013-01-06,18160
2013-01-07,27708
2013-01-08,30846
2013-01-09,28205
2013-01-10,23963
2013-01-11,31745
2013-01-12,30058
2013-01-13,23286
2013-01-14,28443
2013-01-15,28153
2013-01-16,26037
2013-01-17,25239
2013-01-18,26681
2013-01-19,21336
2013-01-20,17432
2013-01-21,24377
2013-01-22,21995
2013-01-23,23005
2013-01-24,21365
2013-01-25,21146
2013-01-26,23471
2013-01-27,24589
2013-01-28,28871
2013-01-29,25049
2013-01-30,25344
2013-01-31,29719
2013-02-01,28247
2013-02-02,30845
2013-02-03,25308
2013-02-04,32526
2013-02-05,30481
2013-02-06,29454
2013-02-07,29238
2013-02-08,31282
2013-02-09,30764
2013-02-10,26840
2013-02-11,32304
2013-02-12,28448
2013-02-13,29009
2013-02-14,27410
2013-02-15,32172
2013-02-16,29559
2013-02-17,27904
2013-02-18,29463
2013-02-19,27670
2013-02-20,31329
2013-02-21,25740
2013-02-22,27855
2013-02-23,24754
2013-02-24,25942
2013-02-25,28364
2013-02-26,28955
2013-02-27,27694
2013-02-28,19545
2013-03-01,27412
2013-03-02,28823
2013-03-03,31459
2013-03-04,37002
2013-03-05,33950
2013-03-06,33793
2013-03-07,27787
2013-03-08,33436
2013-03-09,27551
2013-03-10,23607
2013-03-11,28928
2013-03-12,27827
2013-03-13,30359
2013-03-14,36251
2013-03-15,33843
2013-03-16,36699
2013-03-17,41320
2013-03-18,40555
2013-03-19,37989
2013-03-20,33586
2013-03-21,38158
2013-03-22,39936
2013-03-23,34402
2013-03-24,34853
2013-03-25,33872
2013-03-26,33407
2013-03-27,32791
2013-03-28,27501
2013-03-29,38302
2013-03-30,37097
2013-03-31,44149
2013-04-01,47418
2013-04-02,56269
2013-04-03,58837
2013-04-04,58837
2013-04-05,67223
2013-04-06,74762
2013-04-07,77151
2013-04-08,77476
2013-04-09,71120
2013-04-10,63161
2013-04-11,64346
2013-04-12,60770
2013-04-13,60289
2013-04-14,61568
2013-04-15,57404
2013-04-16,53000
2013-04-17,51866
2013-04-18,48028
2013-04-19,48852
2013-04-20,51749
2013-04-21,55337
2013-04-22,56488
2013-04-23,50858
2013-04-24,46783
2013-04-25,48079
2013-04-26,50335
2013-04-27,55331
2013-04-28,53704
2013-04-29,64786
2013-04-30,65070
2013-05-01,62846
2013-05-02,62392
2013-05-03,55414
2013-05-04,57241
2013-05-05,56237
2013-05-06,64424
2013-05-07,70528
2013-05-08,80252
2013-05-09,96384
2013-05-10,102886
2013-05-11,111012
2013-05-12,117390
2013-05-13,130060
2013-05-14,139771
2013-05-15,133377
2013-05-16,112618
2013-05-17,100932
2013-05-18,98412
2013-05-19,87885
2013-05-20,83579
2013-05-21,76141
2013-05-22,78642
2013-05-23,78764
2013-05-24,71076
2013-05-25,68622
2013-05-26,64008
2013-05-27,62016
2013-05-28,65063
2013-05-29,64988
2013-05-30,72108
2013-05-31,74746
2013-06-01,68866
2013-06-02,63262
2013-06-03,60899
2013-06-04,64080
2013-06-05,63504
2013-06-06,64221
2013-06-07,68789
2013-06-08,75412
2013-06-09,74703
2013-06-10,72170
2013-06-11,69073
2013-06-12,63836
2013-06-13,58934
2013-06-14,57875
2013-06-15,52809
2013-06-16,47560
2013-06-17,48052
2013-06-18,49736
2013-06-19,49047
2013-06-20,53613
2013-06-21,58927
2013-06-22,44712
2013-06-23,43987
2013-06-24,42284
2013-06-25,42911
2013-06-26,50264
2013-06-27,47090
2013-06-28,45995
2013-06-29,49352
2013-06-30,49100
2013-07-01,48987
2013-07-02,53184
2013-07-03,48238
2013-07-04,44017
2013-07-05,41300
2013-07-06,38464
2013-07-07,38899
2013-07-08,39058
2013-07-09,39105
2013-07-10,37664
2013-07-11,38016
2013-07-12,33839
2013-07-13,33547
2013-07-14,29771
2013-07-15,34077
2013-07-16,34556
2013-07-17,32214
2013-07-18,31884
2013-07-19,31480
2013-07-20,33045
2013-07-21,29148
2013-07-22,29114
2013-07-23,30321
2013-07-24,30100
2013-07-25,28651
2013-07-26,29035
2013-07-27,27395
2013-07-28,27522
2013-07-29,24514
2013-07-30,27671
2013-07-31,27403
2013-08-01,26922
2013-08-02,26614
2013-08-03,28722
2013-08-04,26771
2013-08-05,26419
2013-08-06,26527
2013-08-07,26474
2013-08-08,26510
2013-08-09,26157
2013-08-10,25558
2013-08-11,23615
2013-08-12,24045
2013-08-13,23750
2013-08-14,23518
2013-08-15,23357
2013-08-16,23451
2013-08-17,23807
2013-08-18,20948
2013-08-19,21198
2013-08-20,20472
2013-08-21,21268
2013-08-22,19451
2013-08-23,18728
2013-08-24,19860
2013-08-25,22349
2013-08-26,20042
2013-08-27,21088
2013-08-28,21507
2013-08-29,20895
2013-08-30,21133
2013-08-31,20574
2013-09-01,21787
2013-09-02,21354
2013-09-03,20266
2013-09-04,16630
2013-09-05,20323
2013-09-06,22286
2013-09-07,21504
2013-09-08,24125
2013-09-09,24342
2013-09-10,19617
2013-09-11,23627
2013-09-12,23042
2013-09-13,14928
2013-09-14,24867
2013-09-15,24508
2013-09-16,14884
2013-09-17,21167
2013-09-18,19861
2013-09-19,14487
2013-09-20,21933
2013-09-21,17753
2013-09-22,17989
2013-09-23,18437
2013-09-24,17104
2013-09-25,16028
2013-09-26,18292
2013-09-27,19534
2013-09-28,21835
2013-09-29,19818
2013-09-30,25286
2013-10-01,32636
2013-10-02,35932
2013-10-03,29517
2013-10-04,30769
2013-10-05,29645
2013-10-06,25097
2013-10-07,26445
2013-10-08,27450
2013-10-09,26857
2013-10-10,25706
2013-10-11,27059
2013-10-12,26540
2013-10-13,22857
2013-10-14,24605
2013-10-15,17653
2013-10-16,25556
2013-10-17,25446
2013-10-18,16348
2013-10-19,21372
2013-10-20,22628
2013-10-21,18246
2013-10-22,18950
2013-10-23,17040
2013-10-24,14698
2013-10-25,14767
2013-10-26,18048
2013-10-27,13400
2013-10-28,18041
2013-10-29,19194
2013-10-30,17058
2013-10-31,17732
2013-11-01,21311
2013-11-02,15492
2013-11-03,18024
2013-11-04,19097
2013-11-05,23522
2013-11-06,17100
2013-11-07,16689
2013-11-08,16556
2013-11-09,23866
2013-11-10,19288
2013-11-11,20425
2013-11-12,21405
2013-11-13,21572
2013-11-14,19798
2013-11-15,18967
2013-11-16,21163
2013-11-17,16591
2013-11-18,19962
2013-11-19,19010
2013-11-20,21540
2013-11-21,22367
2013-11-22,17963
2013-11-23,19507
2013-11-24,19999
2013-11-25,17400
2013-11-26,16533
2013-11-27,16489
2013-11-28,19474
2013-11-29,22094
2013-11-30,17036
2013-12-01,14813
2013-12-02,29291
2013-12-03,34425
2013-12-04,28244
2013-12-05,25936
2013-12-06,21871
2013-12-07,17639
2013-12-08,20367
2013-12-09,23581
2013-12-10,19682
2013-12-11,20331
2013-12-12,19077
2013-12-13,19082
2013-12-14,21911
2013-12-15,19068
2013-12-16,22993
2013-12-17,21862
2013-12-18,24456
2013-12-19,18050
2013-12-20,22329
2013-12-21,17930
2013-12-22,19088
2013-12-23,19369
2013-12-24,20504
2013-12-25,22413
2013-12-26,21662
2013-12-27,18135
2013-12-28,18650
2013-12-29,18818
2013-12-30,22987
2013-12-31,18323
2014-01-01,19222
2014-01-02,19629
2014-01-03,20145
2014-01-04,22799
2014-01-05,18072
2014-01-06,19904
2014-01-07,21345
2014-01-08,20915
2014-01-09,19978
2014-01-10,16546
2014-01-11,19290
2014-01-12,24392
2014-01-13,23827
2014-01-14,25542
2014-01-15,22149
2014-01-16,24732
2014-01-17,21981
2014-01-18,21836
2014-01-19,21093
2014-01-20,21091
2014-01-21,19953
2014-01-22,17600
2014-01-23,21867
2014-01-24,20240
2014-01-25,18965
2014-01-26,18783
2014-01-27,18459
2014-01-28,20466
2014-01-29,17214
2014-01-30,20079
2014-01-31,21244
2014-02-01,21400
2014-02-02,18980
2014-02-03,21641
2014-02-04,19969
2014-02-05,18827
2014-02-06,25555
2014-02-07,21085
2014-02-08,19259
2014-02-09,18002
2014-02-10,22074
2014-02-11,22407
2014-02-12,20576
2014-02-13,29066
2014-02-14,32828
2014-02-15,40982
2014-02-16,34049
2014-02-17,39571
2014-02-18,33451
2014-02-19,34962
2014-02-20,38219
2014-02-21,31097
2014-02-22,30928
2014-02-23,30604
2014-02-24,30871
2014-02-25,30575
2014-02-26,30362
2014-02-27,34999
2014-02-28,40780
2014-03-01,42654
2014-03-02,40876
2014-03-03,50610
2014-03-04,70164
2014-03-05,71539
2014-03-06,92202
2014-03-07,106515
2014-03-08,94419
2014-03-09,93609
2014-03-10,127113
2014-03-11,129853
2014-03-12,108861
2014-03-13,93715
2014-03-14,86615
2014-03-15,81571
2014-03-16,81678
2014-03-17,76522
2014-03-18,75379
2014-03-19,70052
2014-03-20,74238
2014-03-21,67387
2014-03-22,56683
2014-03-23,58146
2014-03-24,57692
2014-03-25,55550
2014-03-26,56494
2014-03-27,63710
2014-03-28,66574
2014-03-29,77778
2014-03-30,89777
2014-03-31,84194
2014-04-01,68485
2014-04-02,68815
2014-04-03,67491
2014-04-04,70003
2014-04-05,72837
2014-04-06,70351
2014-04-07,75328
2014-04-08,73217
2014-04-09,74733
2014-04-10,87274
2014-04-11,84915
2014-04-12,87166
2014-04-13,87051
2014-04-14,85975
2014-04-15,78529
2014-04-16,73087
2014-04-17,75616
2014-04-18,75054
2014-04-19,71805
2014-04-20,73023
2014-04-21,77556
2014-04-22,76547
2014-04-23,77421
2014-04-24,80358
2014-04-25,85329
2014-04-26,82407
2014-04-27,80826
2014-04-28,74655
2014-04-29,71201
2014-04-30,66312
2014-05-01,69310
2014-05-02,76493
2014-05-03,81197
2014-05-04,90961
2014-05-05,105205
2014-05-06,103499
2014-05-07,93156
2014-05-08,87267
2014-05-09,83857
2014-05-10,89044
2014-05-11,83612
2014-05-12,76616
2014-05-13,72105
2014-05-14,71290
2014-05-15,77173
2014-05-16,89838
2014-05-17,102477
2014-05-18,121815
2014-05-19,125678
2014-05-20,115631
2014-05-21,108279
2014-05-22,116961
2014-05-23,129663
2014-05-24,141168
2014-05-25,149674
2014-05-26,146388
2014-05-27,142506
2014-05-28,141229
2014-05-29,136436
2014-05-30,132572
2014-05-31,127293
2014-06-01,121235
2014-06-02,120053
2014-06-03,115538
2014-06-04,119617
2014-06-05,116255
2014-06-06,116814
2014-06-07,110126
2014-06-08,104846
2014-06-09,103079
2014-06-10,98837
2014-06-11,94308
